price,tag_seller,tag_condition,storage_gb,neverlock,loan,installment_loan,guarantee,color_black,color_rose,color_gold,color_silver,color_red,chargin_adapter,wire,box,case,glass,earphones,discount,time_exec_pub,time_seller_reg
3900.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1733.0
6200.0,1,0,32,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.0,1733.0
6000.0,1,0,32,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7.0,1733.0
4300.0,1,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,2191.0
4690.0,1,0,32,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1.0,2525.0
5580.96,1,0,32,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4.0,3500.0
3700.0,1,0,32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,2374.0
6644.0,1,0,128,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0,3500.0
4119.28,1,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1217.0
4290.0,1,0,32,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,2525.0
6500.0,1,0,32,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,7.0,2191.0
7400.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2191.0
6490.0,1,0,32,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,2.0,2525.0
6995.0,1,1,32,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,2.0,1733.0
4200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.0,2283.0
5299.0,1,0,32,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4.0,972.0
6085.9,1,0,32,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4.0,1582.0
4999.0,1,1,32,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,5.0,2374.0
4999.0,1,0,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,3286.0
4252.16,1,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1674.0
6351.66,1,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1674.0
2299.0,1,1,16,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,2648.0
2299.0,1,1,16,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,2.0,2648.0
3759.0,1,0,32,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,2.0,1125.0
7000.0,0,0,128,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,7.0,1125.0
6245.36,1,0,32,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6.0,913.0
7175.52,1,0,128,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.0,913.0
5399.0,1,0,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1217.0
6999.0,1,0,32,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,6.0,2525.0
7300.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2130.0
5500.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2130.0
4900.0,1,0,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6.0,1702.0
5000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.0,2739.0
7600.0,0,1,256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2709.0
2500.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,3286.0
12000.0,0,1,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.0,2252.0
5000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2739.0
4390.0,1,1,32,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.0,2525.0
3390.0,1,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,3347.0
6990.0,1,0,32,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,2525.0
6999.0,1,0,32,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3.0,2525.0
4490.0,1,0,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,2525.0
4190.0,1,0,32,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,5.0,2525.0
7990.0,1,0,128,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,3.0,2525.0
4499.0,1,0,32,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,7.0,2525.0
6890.0,1,0,32,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1.0,2525.0
6790.0,1,0,32,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2.0,2525.0
4500.0,1,0,32,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3.0,2525.0
5290.0,1,0,128,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5.0,2525.0
4300.0,1,0,32,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5.0,2525.0
6999.0,1,0,32,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3.0,2525.0
5900.0,1,0,32,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,2.0,2921.0
6990.0,1,0,32,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,5.0,2525.0
6490.0,1,0,32,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.0,2525.0
4199.0,1,0,32,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3.0,2525.0
4590.0,1,0,32,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,5.0,2525.0
6490.0,1,0,32,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,6.0,2525.0
6490.0,1,0,32,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1.0,2525.0
6700.0,1,0,32,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,6.0,2525.0
4119.28,1,0,32,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,2.0,1643.0
4500.0,1,0,32,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1.0,2525.0
6299.0,1,0,32,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2.0,1855.0
4500.0,1,0,32,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,4.0,2525.0
7890.0,1,0,128,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,7.0,2525.0
6999.0,1,0,32,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,4.0,2525.0
4199.0,1,0,32,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2.0,1855.0
4490.0,1,0,32,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,4.0,2525.0
4500.0,1,0,32,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,5.0,2525.0
4390.0,1,0,32,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,3.0,2525.0
6800.0,1,0,256,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,2678.0
4119.28,1,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,730.0
6245.36,1,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,730.0
3694.06,1,0,32,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1.0,1064.0
4490.0,1,0,32,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,5.0,2525.0
4900.0,1,0,128,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3.0,2829.0
6790.0,1,0,32,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3.0,2525.0
1490.0,1,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3347.0
5599.0,1,0,32,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,1125.0
8000.0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,1733.0
5499.0,1,0,128,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5.0,1613.0
6700.0,0,0,256,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.0,3255.0
4000.0,1,0,32,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2.0,3439.0
7500.0,1,0,256,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2.0,3439.0
6999.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,972.0
4000.0,0,0,32,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,6.0,2068.0
5900.0,1,0,32,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.0,2921.0
4490.0,1,0,32,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,3.0,2525.0
4400.0,0,0,128,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.0,3286.0
4500.0,1,0,128,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2.0,2374.0
2000.0,0,0,32,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.0,3500.0
4199.0,1,0,32,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4.0,2678.0
3959.82,1,0,32,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,4.0,669.0
6112.48,1,0,32,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,4.0,669.0
3500.0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0,2221.0
6378.24,1,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1337.0
3999.0,1,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,2648.0
4450.0,1,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3347.0
6275.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1156.0
3999.0,1,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2.0,3835.0
3999.0,1,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,2648.0
3999.0,1,1,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.0,2648.0
2799.0,1,1,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.0,2648.0
2799.0,1,1,16,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,2.0,2648.0
2799.0,1,1,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.0,2648.0
2299.0,1,1,16,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,2.0,2648.0
3999.0,1,1,16,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,2.0,2648.0
3990.0,1,1,32,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,3.0,669.0
4599.0,0,0,128,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,1064.0
5000.0,1,0,128,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3.0,2829.0
3900.0,1,0,32,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,7.0,2191.0
7300.0,1,0,128,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7.0,2191.0
3501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,1582.0
3000.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1794.0
6112.48,1,0,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1794.0
4900.0,0,0,32,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,7.0,822.0
7500.0,0,1,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.0,3255.0
4800.0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,6.0,2648.0
3454.88,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3529.0
3500.0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,2678.0
4199.0,1,0,32,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,6.0,972.0
3959.82,1,0,32,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,7.0,517.0
6245.36,1,0,32,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,7.0,517.0
5000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5.0,3469.0
3950.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1978.0
7000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,1125.0
7500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5.0,2433.0
9194.0,1,1,128,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5.0,3347.0
2200.0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2191.0
3950.0,1,0,32,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.0,2921.0
3950.0,1,0,32,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.0,2921.0
3999.0,1,0,32,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,6.0,638.0
5000.0,0,0,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.0,2405.0
5100.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1702.0
4099.0,1,0,32,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,1702.0
3800.0,1,0,32,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,3591.0
4289.0,1,0,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,486.0
5889.0,1,0,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,486.0
8500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,1643.0
4699.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,456.0
6100.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,2.0,3286.0
2500.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1582.0
4300.0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1490.0
4750.0,0,0,128,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,4382.0
4000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3.0,3835.0
3959.82,0,0,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.0,3163.0
7148.94,1,0,128,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,1064.0
4000.0,1,0,32,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,7.0,517.0
3720.64,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,517.0
3853.52,1,0,32,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,394.0
6085.9,1,0,32,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,394.0
3300.0,0,0,128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,822.0
3500.0,1,0,32,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1.0,2525.0
4999.0,1,0,128,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,3.0,2039.0
5900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,2160.0
4499.0,1,0,32,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,7.0,425.0
5500.0,0,0,128,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3.0,2099.0
6450.0,1,0,32,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,5.0,578.0
3750.0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,2709.0
21499.98,1,1,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1156.0
2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,364.0
4500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,791.0
3400.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3378.0
3500.0,1,0,32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,1825.0
5199.0,1,1,32,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,364.0
3999.0,1,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,364.0
5199.0,1,1,32,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,364.0
5199.0,1,1,32,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,364.0
5199.0,1,1,32,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,364.0
5199.0,1,1,32,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.0,364.0
5700.0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.0,3408.0
7500.0,0,0,128,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.0,1702.0
4000.0,0,0,32,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,5.0,1613.0
5900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,394.0
5000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,2678.0
2500.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1429.0
6000.0,1,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1855.0
4650.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,1947.0
8970.0,1,0,64,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,791.0
3000.0,1,0,32,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1.0,1582.0
3500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,1855.0
5499.0,1,0,32,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1.0,1095.0
8000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2344.0
4500.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.0,2221.0
3700.0,0,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,1003.0
5999.0,1,0,128,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1.0,1095.0
5300.0,0,0,128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,638.0
5300.0,0,0,32,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.0,3194.0
5999.0,1,0,128,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1.0,1095.0
5999.0,1,0,128,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1.0,1095.0
5499.0,1,0,32,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1.0,1095.0
4499.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,4777.0
4444.0,0,0,32,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7.0,2648.0
5999.0,1,0,128,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1.0,1095.0
6700.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,699.0
6000.0,0,0,32,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1248.0
4800.0,0,0,128,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5.0,3074.0
15148.32,1,0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,791.0
9075.0,1,0,64,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0,791.0
4385.04,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1947.0
3700.0,1,0,32,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2.0,2374.0
6050.0,1,0,32,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,2252.0
6112.48,1,0,32,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,7.0,578.0
136866.4,1,1,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4.0,2770.0
5900.0,1,1,32,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,3.0,2770.0
5199.0,1,1,32,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,5.0,2770.0
6000.0,0,0,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,1521.0
2800.0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,913.0
4999.0,1,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,913.0
8499.0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,913.0
5500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,1217.0
4100.0,1,0,128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,3469.0
3950.0,1,0,32,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,6.0,2921.0
19980.0,1,1,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,913.0
7799.0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,913.0
30270.06,1,1,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1156.0
5700.0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,2890.0
5499.0,1,0,32,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1.0,1095.0
5499.0,1,0,32,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1.0,1095.0
5499.0,1,0,32,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1.0,1095.0
5499.0,1,0,32,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1.0,1095.0
3300.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,333.0
5500.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,333.0
5200.0,1,1,32,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2.0,333.0
5200.0,1,1,32,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.0,333.0
5200.0,1,1,32,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.0,333.0
5200.0,1,1,32,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.0,333.0
5200.0,1,1,32,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.0,333.0
5999.0,1,0,128,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1.0,1095.0
4600.0,0,0,128,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,2.0,1490.0
6500.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1521.0
8500.0,0,0,128,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5.0,2008.0
6300.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.0,852.0
0.0,0,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,486.0
6500.0,0,0,256,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,7.0,333.0
6999.0,1,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,822.0
5999.0,1,0,128,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1.0,1095.0
5000.0,0,0,256,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.0,2191.0
5288.62,1,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,364.0
5288.62,1,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,364.0
4480.0,1,1,32,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2.0,1095.0
4000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1248.0
7699.0,1,0,32,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1.0,4777.0
1399.0,1,0,16,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,2.0,4777.0
1450.0,1,0,16,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1.0,4777.0
1400.0,1,0,16,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1.0,4777.0
9999.0,1,0,64,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.0,4777.0
5099.0,1,0,64,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2.0,4777.0
4999.0,1,0,64,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,2.0,4777.0
5899.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2.0,4777.0
5699.0,1,0,32,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,2.0,4777.0
2299.0,1,0,16,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,2.0,4777.0
3990.0,1,0,32,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.0,2068.0
6900.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,3163.0
4500.0,0,0,32,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2.0,4716.0
7199.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3408.0
7200.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1034.0
5500.0,1,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1034.0
5049.44,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2739.0
4499.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3652.0
6100.0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4321.0
7200.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0,2525.0
6500.0,0,0,128,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2.0,1886.0
5000.0,0,0,32,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1.0,3286.0
4000.0,1,0,32,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,2.0,3439.0
4999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,272.0
4200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,699.0
4000.0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,7.0,272.0
4500.0,0,0,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2.0,333.0
