price,tag_seller,tag_condition,storage_gb,neverlock,loan,installment_loan,guarantee,color_black,color_rose,color_gold,color_silver,color_red,chargin_adapter,wire,box,case,glass,earphones,discount,time_exec_pub,time_seller_reg,y_pred
5000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,3711.0,4771.156085492757
6000.0,0,0,128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,1307.0,4771.156085492757
4600.0,0,0,32,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4.0,2554.0,4771.156085492757
4000.0,0,0,128,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,89.0,4771.156085492757
3600.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1884.0,4771.156085492757
6000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2037.0,4771.156085492757
4800.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1123.0,4771.156085492757
6700.0,1,0,128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,1154.0,4771.156085492757
10500.0,0,1,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,515.0,4771.156085492757
4200.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,545.0,4771.156085492757
4999.0,1,0,128,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1.0,180.0,4771.156085492757
4500.0,0,0,128,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,4.0,3072.0,4771.156085492757
5700.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,2066.0,4771.156085492757
5600.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2281.0,4771.156085492757
3990.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,2.0,89.0,4771.156085492757
4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2219.0,4771.156085492757
3000.0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,576.0,4771.156085492757
4500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1307.0,4771.156085492757
3700.0,0,0,32,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.0,58.0,4771.156085492757
6500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,789.0,4771.156085492757
3969.0,1,0,32,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1.0,89.0,4771.156085492757
6500.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,150.0,4771.156085492757
6900.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,515.0,4771.156085492757
5000.0,0,0,32,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1.0,2949.0,4771.156085492757
4000.0,0,0,32,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.0,2219.0,4771.156085492757
5200.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1366.0,4771.156085492757
7000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,942.0,4771.156085492757
6100.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0,1366.0,4771.156085492757
3299.0,1,0,32,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1.0,239.0,4771.156085492757
3382.0,1,0,32,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2.0,239.0,4771.156085492757
3340.0,1,0,32,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2.0,239.0,4771.156085492757
5500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1853.0,4771.156085492757
7000.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4.0,484.0,4771.156085492757
800.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,58.0,4771.156085492757
6500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2281.0,4771.156085492757
5500.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1307.0,4771.156085492757
3999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1.0,2431.0,4771.156085492757
5000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1335.0,4771.156085492757
3700.0,1,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2372.0,4771.156085492757
5500.0,1,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1611.0,4771.156085492757
6000.0,0,0,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4867.0,4771.156085492757
4000.0,0,0,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.0,1611.0,4771.156085492757
3050.0,0,0,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,2219.0,4771.156085492757
3690.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,211.0,4771.156085492757
2400.0,0,0,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,2281.0,4771.156085492757
3700.0,0,0,128,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3.0,1884.0,4771.156085492757
2900.0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0,119.0,4771.156085492757
0.0,0,0,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,545.0,4771.156085492757
2200.0,0,0,128,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,3.0,3558.0,4771.156085492757
7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3558.0,4771.156085492757
4980.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2219.0,4771.156085492757
3000.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.0,2554.0,4771.156085492757
4500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1032.0,4771.156085492757
5500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,2554.0,4771.156085492757
7500.0,0,0,128,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2.0,58.0,4771.156085492757
0.0,0,0,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1093.0,4771.156085492757
6750.0,0,0,128,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2.0,2707.0,4771.156085492757
3700.0,1,0,32,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,2372.0,4771.156085492757
1300.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3345.0,4771.156085492757
5300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,58.0,4771.156085492757
3700.0,1,0,32,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,2372.0,4771.156085492757
0.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,2676.0,4771.156085492757
3600.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1366.0,4771.156085492757
5300.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,89.0,4771.156085492757
3500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,1915.0,4771.156085492757
4500.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,3345.0,4771.156085492757
3200.0,0,0,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,1427.0,4771.156085492757
4100.0,0,0,128,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,2919.0,4771.156085492757
4000.0,0,0,128,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,362.0,4771.156085492757
3200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,4229.0,4771.156085492757
6000.0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,180.0,4771.156085492757
3343.0,1,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.0,239.0,4771.156085492757
7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,3072.0,4771.156085492757
3900.0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1062.0,4771.156085492757
3000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2796.0,4771.156085492757
2680.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,423.0,4771.156085492757
5500.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,362.0,4771.156085492757
4200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,728.0,4771.156085492757
3700.0,1,0,128,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1.0,2707.0,4771.156085492757
3500.0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1519.0,4771.156085492757
3990.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,211.0,4771.156085492757
5000.0,0,0,256,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0,211.0,4771.156085492757
9800.0,0,0,64,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3.0,911.0,4771.156085492757
4200.0,1,0,32,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1.0,2250.0,4771.156085492757
6500.0,1,0,128,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,2037.0,4771.156085492757
3700.0,1,0,32,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,3.0,2372.0,4771.156085492757
4500.0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,970.0,4771.156085492757
4200.0,1,0,32,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,3.0,2372.0,4771.156085492757
5999.0,1,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0,239.0,4771.156085492757
4090.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,4015.0,4771.156085492757
3699.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,119.0,4771.156085492757
2999.0,1,0,32,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,3.0,4229.0,4771.156085492757
3800.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,2949.0,4771.156085492757
5899.0,1,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,239.0,4771.156085492757
5999.0,1,0,32,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1.0,239.0,4771.156085492757
5999.0,1,0,32,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2.0,239.0,4771.156085492757
6300.0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,2615.0,4771.156085492757
4500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.0,2037.0,4771.156085492757
5200.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1731.0,4771.156085492757
3700.0,1,0,32,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2.0,58.0,4771.156085492757
3599.0,1,0,32,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1.0,180.0,4771.156085492757
5499.0,0,0,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,1427.0,4771.156085492757
3598.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,27.0,4771.156085492757
6500.0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3376.0,4771.156085492757
4000.0,0,0,128,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0,1641.0,4771.156085492757
7000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3192.0,4771.156085492757
1899.0,1,0,16,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,3.0,2615.0,4771.156085492757
2299.0,1,0,16,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,3.0,2615.0,4771.156085492757
6700.0,1,0,128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,362.0,4771.156085492757
4000.0,0,0,128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,2342.0,4771.156085492757
7100.0,0,0,128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,2919.0,4771.156085492757
3500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,881.0,4771.156085492757
6000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,2158.0,4771.156085492757
5300.0,1,0,32,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,3.0,911.0,4771.156085492757
4399.0,1,0,32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3.0,1580.0,4771.156085492757
2290.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.0,89.0,4771.156085492757
3999.0,1,0,32,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,2.0,362.0,4771.156085492757
1769.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,89.0,4771.156085492757
3469.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.0,89.0,4771.156085492757
4400.0,1,0,32,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,3.0,515.0,4771.156085492757
6999.0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1823.0,4771.156085492757
4600.0,0,0,128,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,423.0,4771.156085492757
7000.0,0,0,128,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.0,2250.0,4771.156085492757
4300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2676.0,4771.156085492757
3690.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,211.0,4771.156085492757
3690.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,211.0,4771.156085492757
4299.0,1,0,32,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.0,1246.0,4771.156085492757
4799.0,1,0,128,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.0,1246.0,4771.156085492757
6500.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,211.0,4771.156085492757
3900.0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0,2219.0,4771.156085492757
5200.0,0,0,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,667.0,4771.156085492757
5730.95,1,0,128,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3.0,1762.0,4771.156085492757
4500.0,0,0,128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0,515.0,4771.156085492757
6130.79,1,0,128,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,1762.0,4771.156085492757
1400.0,0,0,32,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3.0,1792.0,4771.156085492757
4000.0,0,0,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,27.0,4771.156085492757
5000.0,0,0,128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,2949.0,4771.156085492757
6750.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,362.0,4771.156085492757
5800.0,1,0,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,2584.0,4771.156085492757
4400.0,1,0,32,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,2.0,119.0,4771.156085492757
5600.0,1,0,128,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4.0,942.0,4771.156085492757
3331.95,1,0,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1307.0,4771.156085492757
3500.0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1672.0,4771.156085492757
3500.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,27.0,4771.156085492757
4500.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1154.0,4771.156085492757
2999.0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1001.0,4771.156085492757
4000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0,239.0,4771.156085492757
5864.23,0,0,128,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,5.0,2431.0,4771.156085492757
4600.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,58.0,4771.156085492757
4999.0,1,0,256,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,4.0,636.0,4771.156085492757
5199.0,1,0,256,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,2676.0,4771.156085492757
2950.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,301.0,4771.156085492757
3200.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,2554.0,4771.156085492757
4900.0,0,0,128,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4.0,2888.0,4771.156085492757
7000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,2097.0,4771.156085492757
3999.0,1,0,32,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,2.0,2158.0,4771.156085492757
5300.0,0,1,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,392.0,4771.156085492757
6500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,2949.0,4771.156085492757
5000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,636.0,4771.156085492757
3600.0,1,0,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0,362.0,4771.156085492757
3800.0,1,0,64,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0,3041.0,4771.156085492757
4000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,484.0,4771.156085492757
6999.0,1,0,128,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1246.0,4771.156085492757
3500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1123.0,4771.156085492757
6000.0,0,0,128,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1.0,2615.0,4771.156085492757
6000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1276.0,4771.156085492757
4700.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,1458.0,4771.156085492757
4600.0,1,0,128,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,1976.0,4771.156085492757
6900.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,605.0,4771.156085492757
4500.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,211.0,4771.156085492757
3999.0,1,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1976.0,4771.156085492757
5000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1032.0,4771.156085492757
3500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,1307.0,4771.156085492757
5400.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,119.0,4771.156085492757
5350.0,1,0,32,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2.0,667.0,4771.156085492757
3065.39,1,0,32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,1307.0,4771.156085492757
3198.67,1,0,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,1307.0,4771.156085492757
2500.0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,1672.0,4771.156085492757
3600.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,1853.0,4771.156085492757
4100.0,0,0,128,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,27.0,4771.156085492757
4599.0,0,0,128,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1.0,850.0,4771.156085492757
10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,27.0,4771.156085492757
5900.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1.0,697.0,4771.156085492757
4300.0,1,0,32,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2.0,1458.0,4771.156085492757
10129.13,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1215.0,4771.156085492757
5000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1672.0,4771.156085492757
4300.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2827.0,4771.156085492757
7200.0,0,0,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1276.0,4771.156085492757
5300.0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,1915.0,4771.156085492757
4700.0,1,0,128,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,5.0,89.0,4771.156085492757
4600.0,1,0,128,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,5.0,89.0,4771.156085492757
3900.0,1,0,32,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,5.0,89.0,4771.156085492757
5900.0,1,0,32,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,5.0,89.0,4771.156085492757
5900.0,1,0,32,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,5.0,89.0,4771.156085492757
6250.0,1,0,128,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1458.0,4771.156085492757
5250.0,1,0,256,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,1458.0,4771.156085492757
6200.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,3253.0,4771.156085492757
5200.0,0,0,32,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2.0,89.0,4771.156085492757
3777.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,27.0,4771.156085492757
1300.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,239.0,4771.156085492757
6600.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5.0,758.0,4771.156085492757
2900.0,1,0,32,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5.0,3161.0,4771.156085492757
4500.0,0,0,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.0,576.0,4771.156085492757
0.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,423.0,4771.156085492757
7150.0,0,0,128,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.0,2523.0,4771.156085492757
2000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2281.0,4771.156085492757
2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2737.0,4771.156085492757
5500.0,0,0,128,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,5.0,1093.0,4771.156085492757
0.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,820.0,4771.156085492757
6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1672.0,4771.156085492757
5200.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1550.0,4771.156085492757
4000.0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5.0,1488.0,4771.156085492757
8500.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3376.0,4771.156085492757
5197.84,1,0,32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.0,2737.0,4771.156085492757
5000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.0,1458.0,4771.156085492757
0.0,0,0,128,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.0,2676.0,4771.156085492757
3400.0,1,0,32,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5.0,2372.0,4771.156085492757
5899.0,1,0,128,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5.0,239.0,4771.156085492757
3500.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1580.0,4771.156085492757
0.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1397.0,4771.156085492757
4000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,180.0,4771.156085492757
5800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,331.0,4771.156085492757
3999.0,1,0,128,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5.0,239.0,4771.156085492757
1850.0,0,0,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,1488.0,4771.156085492757
6000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,180.0,4771.156085492757
3998.34,1,0,32,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.0,2737.0,4771.156085492757
2500.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2554.0,4771.156085492757
800.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,2006.0,4771.156085492757
5500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1246.0,4771.156085492757
5300.0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1915.0,4771.156085492757
3700.0,1,0,32,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,5.0,2372.0,4771.156085492757
4500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,970.0,4771.156085492757
5000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,5.0,1276.0,4771.156085492757
